Total Line is 161
空行数据： 12
反应时小于 250ms 的数据：12
错误回答数据：7
使用的数据： 148
使用的数据中，两个标准差过滤后剔除的数据个数为： 4
ACC： 0.95625
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 898.56 ms, SD is 76.18644155984067 ms
For LEFT_EARLY: 821.2222222222222 ms, SD is 49.78253361968203 ms
For RIGHT_LATE: 882.8448275862069 ms, SD is 60.36985471857359 ms
For RIGHT_EARLY: 873.1111111111111 ms, SD is 87.96716559161277 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
30, 1847464744873, 1848280437307, 0, 815, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 1850209744873, 1851039711827, 0, 829, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
30, 1852865744873, 1853675251589, 0, 809, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 1855532744873, 1856436383124, 0, 903, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 1858216744873, 1859069757904, 0, 853, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 1860915744873, 1861705231874, 0, 789, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
30, 1863632744873, 1864588963580, 0, 956, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 1866571744873, 1867472922101, 0, 901, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 1869287744873, 1869982833738, 0, 695, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 1871846744873, 1872618324861, 0, 771, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 1874601744873, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 1, 0, 1, 1
30, 1878582744873, 1879517838386, 0, 935, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 1881373744873, 1882153447524, 0, 779, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 1884123744873, 1885042700358, 0, 918, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 1886974744873, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 0, 0, 1, 0
30, 1890942744873, 1891816038688, 0, 873, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 1893653744873, 1894449109597, 0, 795, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 1896267744873, 1897081368221, 0, 813, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 1899021744873, 1899839156155, 0, 817, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 1901699744873, 1902725321387, 0, 1025, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 1904559744873, 1905361258971, 0, 801, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
30, 1907348744873, 1908250601149, 0, 901, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 1910190744873, 1911136455854, 0, 945, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 1912905744873, 1913899893683, 0, 994, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 1915730744873, 1916662480572, 0, 931, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
