Total Line is 161
空行数据： 2
反应时小于 250ms 的数据：2
错误回答数据：0
使用的数据： 158
使用的数据中，两个标准差过滤后剔除的数据个数为： 11
ACC： 1.0
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 911.6727272727272 ms, SD is 105.72361846665814 ms
For LEFT_EARLY: 879.4 ms, SD is 80.120567042164 ms
For RIGHT_LATE: 942.6851851851852 ms, SD is 81.00356947040169 ms
For RIGHT_EARLY: 942.7222222222222 ms, SD is 72.90590676913679 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
35, 10481747114283, 10482635225907, 0, 888, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10484559114283, 10485397348926, 0, 838, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10487236114283, 10488156381015, 0, 920, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10490104114283, 10491040422224, 0, 936, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10493017114283, 10493928990773, 0, 911, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10495916114283, 10496813254444, 0, 897, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10498703114283, 10499698519328, 0, 995, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10501542114283, 10502583231253, 0, 1041, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
35, 10504465114283, 10505970761855, 0, 1505, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10507732114283, 10508603237310, 0, 871, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10510581114283, 10511739530605, 0, 1158, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10513568114283, 10514375010207, 0, 806, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
35, 10516339114283, 10517134082744, 0, 794, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10519055114283, 10520019633834, 0, 964, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10521926114283, 10522906095768, 0, 979, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10524666114283, 10525538661335, 0, 872, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10527404114283, 10528299739111, 0, 895, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10530091114283, 10531185842647, 0, 1094, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10532955114283, 10534195340973, 0, 1240, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10536043114283, 10537078393514, 0, 1035, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10538976114283, 10539963775389, 0, 987, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10541961114283, 10542975849321, 0, 1014, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10544881114283, 10545734059397, 0, 852, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10547686114283, 10548621052529, 0, 934, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10550570114283, 10551628970830, 0, 1058, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10553625114283, 10554513987651, 0, 888, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10556397114283, 10557400109106, 0, 1002, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
35, 10559395114283, 10560407573010, 0, 1012, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10562236114283, 10563296046583, 0, 1059, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10565270114283, 10566308185282, 0, 1038, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
35, 10580538114283, 10581480684500, 0, 942, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10583240114283, 10584239264494, 0, 999, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10586058114283, 10587002964723, 0, 944, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10588834114283, 10589764421121, 0, 930, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10591756114283, 10592650974190, 0, 894, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10594571114283, 10595786401441, 0, 1215, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10597587114283, 10598547131058, 0, 960, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10600462114283, 10601429502642, 0, 967, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10603249114283, 10604063637483, 0, 814, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10606050114283, 10606822052102, 0, 771, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
35, 10608661114283, 10609708134902, 0, 1047, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10611713114283, 10612593623272, 0, 880, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
35, 10614400114283, 10615236133884, 0, 836, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10617191114283, 10618245020117, 0, 1053, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10620089114283, 10621004621035, 0, 915, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10622860114283, 10623763528965, 0, 903, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10625535114283, 10626397676605, 0, 862, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10628367114283, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
35, 10632281114283, 10633295004924, 0, 1013, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10635129114283, 10636053538071, 0, 924, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10637906114283, 10638813384492, 0, 907, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10640791114283, 10641824560123, 0, 1033, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10643604114283, 10644333080150, 0, 728, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10646186114283, 10647093213546, 0, 907, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10648916114283, 10649851209607, 0, 935, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10651770114283, 10652737473654, 0, 967, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10654496114283, 10655496213136, 0, 1000, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10657465114283, 10658506295140, 0, 1041, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10660392114283, 10661264838527, 0, 872, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10663136114283, 10664149555573, 0, 1013, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10666146114283, 10667159920456, 0, 1013, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10669087114283, 10670044863804, 0, 957, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10671887114283, 10672804950352, 0, 917, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10674680114283, 10675562467952, 0, 882, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10677543114283, 10678446589544, 0, 903, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10680366114283, 10681207235450, 0, 841, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10683038114283, 10683840116919, 0, 802, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10685823114283, 10686599407055, 0, 776, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10688387114283, 10689359250148, 0, 972, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10691325114283, 10692118171389, 0, 793, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
