Total Line is 161
空行数据： 16
反应时小于 250ms 的数据：16
错误回答数据：8
使用的数据： 144
使用的数据中，两个标准差过滤后剔除的数据个数为： 7
ACC： 0.95
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 879.0392156862745 ms, SD is 88.39229848449777 ms
For LEFT_EARLY: 775.4444444444445 ms, SD is 60.77462920952752 ms
For RIGHT_LATE: 890.7777777777778 ms, SD is 90.99008170429047 ms
For RIGHT_EARLY: 839.5714285714286 ms, SD is 78.41576988739553 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
44, 28365871564871, 28366699702886, 0, 828, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28368521564871, 28369459594219, 0, 938, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28371438564871, 28372221006961, 0, 782, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28374095564871, 28374854821813, 0, 759, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28376705564871, 28377488756474, 0, 783, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28379258564871, 28380125197632, 0, 866, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28382033564871, 28382885831365, 0, 852, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
44, 28384794564871, 28385646659147, 0, 852, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28387471564871, 28388284991633, 0, 813, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28390195564871, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
44, 28394081564871, 28395058645534, 0, 977, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28397057564871, 28397945349348, 0, 887, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28399782564871, 28400708500842, 0, 925, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28402565564871, 28403465616622, 0, 900, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28405445564871, 28406225502323, 0, 779, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28407988564871, 28408731627382, 0, 743, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28410603564871, 28411365312443, 0, 761, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28413318564871, 28414124591679, 0, 806, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28416009564871, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 1, 0, 1, 1
44, 28419771564871, 28420520715018, 0, 749, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
44, 28422282564871, 28423279186062, 0, 996, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28425091564871, 28426164383060, 0, 1072, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28428090564871, 28428923309528, 0, 832, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28430715564871, 28431810071710, 0, 1094, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28433581564871, 28434449139173, 0, 867, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
44, 28436437564871, 28437458210794, 0, 1020, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28439332564871, 28440595789617, 0, 1263, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
44, 28442490564871, 28443353928629, 0, 863, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28445148564871, 28445987472121, 0, 838, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28460154564871, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 0, 0, 1, 0
44, 28463929564871, 28464806653853, 0, 877, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28466615564871, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 0, 0, 1, 0
44, 28470548564871, 28471207773034, 0, 659, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28472963564871, 28473841160110, 0, 877, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28475725564871, 28476477836020, 0, 752, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28478414564871, 28479237690489, 0, 823, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
44, 28481188564871, 28481998689791, 0, 810, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28483808564871, 28484637125958, 0, 828, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28486496564871, 28487397464267, 0, 900, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
44, 28489158564871, 28490157100112, 0, 998, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28492011564871, 28492791303317, 0, 779, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28494619564871, 28495551070234, 0, 931, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28497486564871, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 1, 0, 1, 1
44, 28501429564871, 28502324623014, 0, 895, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28504226564871, 28505083824938, 0, 857, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28506896564871, 28507715868270, 0, 819, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28509653564871, 28510476488179, 0, 822, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
44, 28512367564871, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 0, 0, 1, 0
44, 28516288564871, 28517248956287, 0, 960, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28519209564871, 28520009746436, 0, 800, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28521807564871, 28522770918026, 0, 963, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28524530564871, 28525281983888, 0, 751, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28527070564871, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
44, 28530915564871, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 0, 0, 1, 0
44, 28534796564871, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 1, 0, 1, 1
44, 28538609564871, 28539339444653, 0, 729, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28541291564871, 28542222122097, 0, 930, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28543990564871, 28544732242294, 0, 741, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28546535564871, 28547366375355, 0, 830, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28549266564871, 28550128985154, 0, 862, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
44, 28551942564871, 28552765300359, 0, 822, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28554578564871, 28555527988750, 0, 949, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
44, 28557307564871, 28558160420434, 0, 852, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
