Total Line is 161
空行数据： 21
反应时小于 250ms 的数据：21
错误回答数据：13
使用的数据： 138
使用的数据中，两个标准差过滤后剔除的数据个数为： 8
ACC： 0.91875
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 1038.8541666666667 ms, SD is 128.11331247506376 ms
For LEFT_EARLY: 1120.9444444444443 ms, SD is 121.68400359959458 ms
For RIGHT_LATE: 1045.2156862745098 ms, SD is 134.3385743151222 ms
For RIGHT_EARLY: 1096.7692307692307 ms, SD is 72.77379776420659 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
33, 6183917522235, 6184919695453, 0, 1002, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
33, 6186911522235, 6188182757604, 0, 1271, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
33, 6190077522235, 6191065876961, 0, 988, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
33, 6193034522235, 6194201618066, 0, 1167, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6196080522235, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
33, 6200084522235, 6201223075125, 0, 1138, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6203192522235, 6204233384712, 0, 1040, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
33, 6206214522235, 6207118480380, 0, 903, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
33, 6209007522235, 6210256730018, 0, 1249, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
33, 6212153522235, 6213143021201, 0, 989, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
33, 6214899522235, 6216025968270, 0, 1126, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6217856522235, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 0, 0, 1, 0
33, 6221673522235, 6222802490715, 0, 1128, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6224582522235, 6225686260053, 0, 1103, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
33, 6230333522235, 6231330261602, 0, 996, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
33, 6233285522235, 6234214542426, 0, 929, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
33, 6236182522235, 6237098373203, 0, 915, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
33, 6238994522235, 6239987726133, 0, 993, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
33, 6241896522235, 6242870194740, 0, 973, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
33, 6244746522235, 6245754185005, 0, 1007, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6247526522235, 6248386321774, 0, 859, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6250214522235, 6251142482579, 0, 927, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
33, 6253005522235, 6253901823147, 0, 896, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
33, 6255717522235, 6257036894815, 0, 1319, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6258881522235, 6260044471358, 0, 1162, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6261936522235, 6262927500347, 0, 990, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6264803522235, 6265938504203, 0, 1134, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
33, 6267729522235, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
33, 6271568522235, 6272837434819, 0, 1268, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6274630522235, 6275723175860, 0, 1092, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6277481522235, 6278610116000, 0, 1128, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
